RELU k = 3, Integration points: Nx 50, order 2 
dictionary size: 512
neuron num 		 error 		 order -1.67 		 h10 error 		 order -1.33 
128 		 0.0628138543591204 		 0.5321948544830195 		 2.4975772576717756 		 0.4005781315640081 
256 		 0.02700515693440916 		 1.217847865929328 		 1.3486339257561777 		 0.8890305105004481 
512 		 0.007388725753279881 		 1.8698374459403235 		 0.48189382118736923 		 1.4847115869963385 
1024 		 0.0023126123929489498 		 1.6758020988563114 		 0.2080830957807703 		 1.211555534631692 

dictionary size: 512
neuron num 		 error 		 order -1.67 		 h10 error 		 order -1.33 
4 		 0.09693663403287822 		 * 		 3.3926238915971427 		 * 
8 		 0.09694409168321318 		 -0.00011098694953295533 		 3.392592954094916 		 1.3156066211528474e-05 
16 		 0.09755857651135268 		 -0.009115732672650334 		 3.391156202404669 		 0.0006111059007877984 
32 		 0.09767965382587815 		 -0.001789379706231996 		 3.3792523903058695 		 0.0050731320403334485 
64 		 0.09233846873091602 		 0.08112627940383713 		 3.2859277199781878 		 0.040403360926313504 
128 		 0.06642317106060117 		 0.4752452089113545 		 2.633462374416105 		 0.319339898767925 
256 		 0.026919626989516648 		 1.3030281796918701 		 1.313316518922845 		 1.0037461889059303 
512 		 0.007044862912675814 		 1.9340148812099287 		 0.4753928306839569 		 1.4660226067074191 
1024 		 0.0023982981366634896 		 1.554560619270811 		 0.21651826231592022 		 1.1346314316622004 

RELU k = 3, Integration points: Nx 50, order 2 
RELU k = 3, Integration points: Nx 50, order 2 
dictionary size: 512
neuron num 		 error 		 order -1.67 		 h10 error 		 order -1.33 
4 		 0.09694462718575624 		 * 		 2.561570252041146 		 * 
8 		 0.09701000361240016 		 -0.0009725805431314642 		 2.5614026761752795 		 9.43830366201975e-05 
16 		 0.09702085716268305 		 -0.00016140074958129327 		 2.5610245348659126 		 0.00021300159877099455 
32 		 0.0969355401654861 		 0.001269217395186619 		 2.552550179992658 		 0.0047817511719506324 
64 		 0.09053641452565345 		 0.09852753486659736 		 2.3413665048049657 		 0.12458853921093041 
128 		 0.0694275747971663 		 0.38298939633936196 		 1.9271001504953784 		 0.280919234008657 
256 		 0.02797676733349633 		 1.3112795057060973 		 0.9248369723556903 		 1.0591605708151681 
512 		 0.007432774124988995 		 1.912256599595335 		 0.32740291305164176 		 1.498131915663278 
1024 		 0.0017115458042861295 		 2.1186008643552943 		 0.10541758555836167 		 1.6349516035225786 

dictionary size: 1024
neuron num 		 error 		 order -1.67 		 h10 error 		 order -1.33 
4 		 0.09693619548308403 		 * 		 2.5615847280961623 		 * 
8 		 0.09695145207779134 		 -0.00022704503198019867 		 2.561542328282802 		 2.3879946680036204e-05 
16 		 0.09709458857811888 		 -0.0021283851600215117 		 2.5608288919650493 		 0.00040187288269889174 
32 		 0.09697726460808044 		 0.0017443305414253762 		 2.5540627983711204 		 0.0038168610241730593 
64 		 0.09032085913012422 		 0.10258735182896929 		 2.404914837636637 		 0.08680819146837825 
128 		 0.06602446051261078 		 0.45205860091517 		 1.8400675998316316 		 0.3862270379336045 
256 		 0.02550023743899857 		 1.3724899277101497 		 0.8473732529834066 		 1.118689272128734 
512 		 0.006370265259402217 		 2.0010853274168556 		 0.295415091861255 		 1.5202540603962231 
1024 		 0.0016178937950904406 		 1.977236541204839 		 0.1000783685850994 		 1.5616133540035029 

dictionary size: 512
neuron num 		 error 		 order -1.67 		 h10 error 		 order -1.33 
4 		 0.09693690449603626 		 * 		 2.561584691639965 		 * 
8 		 0.0969466189758777 		 -0.00014457166501634345 		 2.561554614948478 		 1.6939415877122136e-05 
16 		 0.09692471654896474 		 0.0003259741595076765 		 2.56144010761016 		 6.449320294505428e-05 
32 		 0.09709030132338518 		 -0.002462576284299798 		 2.54929828159886 		 0.006854972333235682 
64 		 0.09382887807504821 		 0.04929517229286876 		 2.401525705255008 		 0.08614893544963347 
128 		 0.06941273811357801 		 0.4348315750421912 		 1.9184006423394377 		 0.32404720393605174 
256 		 0.030312499390097992 		 1.1952876266896684 		 0.9857645674585094 		 0.9605890164220684 
512 		 0.007259934727785439 		 2.0618843306692165 		 0.32941773967070254 		 1.5813248768034487 
1024 		 0.0017033072687967598 		 2.0916178633342706 		 0.10231856854209259 		 1.6868502627135293 

dictionary size: 1024
neuron num 		 error 		 order -1.67 		 h10 error 		 order -1.33 
4 		 0.09693802294745384 		 * 		 2.561578249224447 		 * 
8 		 0.09695404667033872 		 -0.00023845581349246726 		 2.5615698694250826 		 4.71955707983044e-06 
16 		 0.09695544349864381 		 -2.078492668934247e-05 		 2.5613818704214175 		 0.0001058863109297743 
32 		 0.09689583348537557 		 0.0008872685759726386 		 2.5392435192003955 		 0.012523597653856995 
64 		 0.0932441954310265 		 0.0554207126057765 		 2.4328990746783075 		 0.061722285952580294 
128 		 0.06874973102053723 		 0.4396598495017419 		 1.9090955217997738 		 0.3497871834378916 
256 		 0.029083131561544132 		 1.241171447508563 		 0.9761609336491461 		 0.9676983691821771 
512 		 0.007183215446970864 		 2.0174809293695635 		 0.3230045849242216 		 1.595564372096053 
1024 		 0.0016155306826626406 		 2.1526216361038912 		 0.10138151154452542 		 1.6717600645408128 

dictionary size: 512
neuron num 		 error 		 order -1.67 		 h10 error 		 order -1.33 
4 		 0.0969539751353312 		 * 		 2.5615525339550476 		 * 
8 		 0.09698413174046701 		 -0.0004486666981645454 		 2.561503414845464 		 2.7664697211759427e-05 
16 		 0.09695452400617317 		 0.00044049941054891204 		 2.5611964443593394 		 0.0001729028874355967 
32 		 0.09737269060218427 		 -0.006208989376294409 		 2.5411707773877494 		 0.011324578385078943 
64 		 0.0941606246814304 		 0.04839331548678429 		 2.4181774531488784 		 0.0715732160557833 
128 		 0.06322067790472806 		 0.5747273864487261 		 1.7398122891573233 		 0.47498845774792614 
256 		 0.02713190896344719 		 1.22040594789133 		 0.877645564520936 		 0.9872213271721189 
512 		 0.006933457802721914 		 1.968343630081518 		 0.31329622797057205 		 1.486111027720384 
1024 		 0.0017654233038435787 		 1.9735608752710911 		 0.10755129072575255 		 1.5425025613440007 

dictionary size: 512
neuron num 		 error 		 order -1.67 		 h10 error 		 order -1.33 
4 		 0.0969401413527062 		 * 		 2.5615758547363674 		 * 
8 		 0.09693990141578596 		 3.5708245161539052e-06 		 2.5615505482602448 		 1.4252831077417614e-05 
16 		 0.09705601719541375 		 -0.0017270433382556663 		 2.5609525119485044 		 0.0003368603258984417 
32 		 0.09739436721617971 		 -0.005020678063115918 		 2.538868218986898 		 0.012494987873782044 
64 		 0.091607214700785 		 0.08837711174587642 		 2.403578021227405 		 0.07900187847330443 
128 		 0.0667495327415266 		 0.45670348727783283 		 1.8548696953139872 		 0.37386579375881845 
256 		 0.030912086834249935 		 1.11058668579145 		 1.0229048656166373 		 0.8586458662928755 
512 		 0.007908101856413928 		 1.9667676937021012 		 0.3486783162642143 		 1.552703421551026 
1024 		 0.001736442945104157 		 2.1871964447326193 		 0.10618360053080603 		 1.7153356809673284 

dictionary size: 512
neuron num 		 error 		 order -1.67 		 h10 error 		 order -1.33 
4 		 0.09694286082719747 		 * 		 2.561571297714382 		 * 
8 		 0.09694938494430501 		 -9.708806418043603e-05 		 2.5614882751635615 		 4.675964456666777e-05 
16 		 0.09707809963906008 		 -0.0019141213880259774 		 2.5606379899136535 		 0.0004789816811097072 
32 		 0.09653901427729404 		 0.008033771106765892 		 2.535755528284177 		 0.014087644178914964 
64 		 0.0937778772589762 		 0.04186447323987527 		 2.4610452536937717 		 0.043144475910204295 
128 		 0.06523285510517689 		 0.5236488491767053 		 1.794308619564154 		 0.45584313238673735 
256 		 0.028637475130238538 		 1.1876944729926862 		 0.9530165095682378 		 0.9128549419541319 
512 		 0.007730005780598018 		 1.8893629025157264 		 0.3455172560680837 		 1.4637434423464304 
1024 		 0.0017221340346182707 		 2.1662720601807965 		 0.10488206402003913 		 1.7199897821339545 

